HCON_00058400,6
HCON_00163260,6
HCON_00031120,6
HCON_00039590,7
HCON_00136620,6
HCON_00021720,6
HCON_00009420,4
HCON_00185450,6
HCON_00021540,2
HCON_00081190,6
HCON_00004020,6
HCON_00191760,6
HCON_00095260,6
HCON_00020280,6
HCON_00046910,6
HCON_00153740,6
HCON_00118750,7
HCON_00052560,2
HCON_00032240,6
HCON_00126680,7
HCON_00099670,6
HCON_00049680,6
HCON_00088990,6
HCON_00107990,6
HCON_00098230,6
HCON_00135010,6
HCON_00153650,7
HCON_00111750,6
HCON_00027230,2
HCON_00003800,2
HCON_00057820,7
HCON_00099040,6
HCON_00166280,6
HCON_00012320,6
HCON_00036310,2
HCON_00168670,6
HCON_00019970,7
HCON_00001270,7
HCON_00075300,6
HCON_00080090,6
HCON_00080560,6
HCON_00091720,6
HCON_00102060,6
HCON_00149160,6
HCON_00153360,2
HCON_00127040,6
HCON_00194030,6
HCON_00096930,7
HCON_00039930,6
HCON_00098505,5
HCON_00053210,6
HCON_00020900,6
HCON_00055240,6
HCON_00125880,7
HCON_00033380,8
HCON_00058650,3
HCON_00188880,7
HCON_00059130,4
HCON_00048680,6
HCON_00105130,6
HCON_00161380,4
HCON_00075840,4
HCON_00058150,6
HCON_00095790,7
HCON_00030120,6
HCON_00029320,6
HCON_00094540,6
HCON_00108110,6
HCON_00080750,6
HCON_00050880,6
HCON_00152620,6
HCON_00068990,6
HCON_00125970,1
HCON_00143120,6
HCON_00131190,4
HCON_00014730,7
HCON_00049250,7
HCON_00025240,6
HCON_00103290,7
HCON_00030110,6
HCON_00001860,6
HCON_00096650,7
HCON_00019080,4
HCON_00158340,6
HCON_00008050,7
HCON_00020530,8
HCON_00144350,7
HCON_00119180,6
HCON_00006850,7
HCON_00129700,1
HCON_00009060,2
HCON_00045380,6
HCON_00121660,8
HCON_00166580,7
HCON_00020620,6
HCON_00067570,8
HCON_00146290,7
HCON_00026790,8
HCON_00053460,6
HCON_00142250,7
HCON_00193510,6
HCON_00158290,6
HCON_00077930,6
HCON_00117080,6
HCON_00136140,7
HCON_00127540,7
HCON_00030500,2
HCON_00015830,7
HCON_00193940,7
HCON_00128780,6
HCON_00056650,6
HCON_00086410,6
HCON_00103850,7
HCON_00000480,7
HCON_00028000,3
HCON_00083980,2
HCON_00002890,6
HCON_00107550,7
HCON_00159780,7
HCON_00029970,7
HCON_00063090,4
HCON_00108470,1
HCON_00008430,7
HCON_00106880,8
HCON_00112120,2
HCON_00051360,6
HCON_00054720,6
HCON_00158870,6
HCON_00002160,8
HCON_00057940,2
HCON_00048020,2
HCON_00094140,6
HCON_00026230,6
HCON_00039940,7
HCON_00049540,7
HCON_00074490,7
HCON_00047200,6
HCON_00193340,7
HCON_00051000,8
HCON_00092810,6
HCON_00074160,1
HCON_00000920,6
HCON_00111710,6
HCON_00010210,8
HCON_00002900,4
HCON_00107790,7
HCON_00096750,7
HCON_00008440,7
HCON_00018760,7
HCON_00096710,6
HCON_00029420,7
HCON_00065860,7
HCON_00046220,3
HCON_00074680,7
HCON_00081410,7
HCON_00011850,0
HCON_00058810,8
HCON_00051870,1
HCON_00000800,6
HCON_00072735,7
HCON_00124275,7
HCON_00029070,7
HCON_00128770,4
HCON_00093820,7
HCON_00094530,6
HCON_00082980,6
HCON_00096640,7
HCON_00193970,2
HCON_00020740,6
HCON_00163300,2
HCON_00032170,3
HCON_00112720,2
HCON_00020040,6
HCON_00089920,7
HCON_00009000,7
HCON_00116730,6
HCON_00184820,7
HCON_00129970,6
HCON_00103810,2
HCON_00065470,7
HCON_00001510,2
HCON_00077720,6
HCON_00130620,6
HCON_00115770,8
HCON_00121800,7
HCON_00062350,3
HCON_00162140,2
HCON_00150940,6
HCON_00049270,1
HCON_00044480,7
HCON_00021410,2
HCON_00053900,7
HCON_00007290,8
HCON_00028150,7
HCON_00131030,7
HCON_00143050,7
HCON_00010800,7
HCON_00025830,7
HCON_00013360,6
HCON_00081480,4
HCON_00042480,7
HCON_00019460,4
HCON_00148730,2
HCON_00024210,2
HCON_00082540,1
HCON_00172680,7
HCON_00095890,3
HCON_00099630,8
HCON_00190300,7
HCON_00098250,7
HCON_00155880,6
HCON_00050190,2
HCON_00009040,6
HCON_00089060,7
HCON_00027220,2
HCON_00008770,2
HCON_00108250,7
HCON_00076810,7
HCON_00076570,7
HCON_00123490,6
HCON_00052690,4
HCON_00113730,8
HCON_00067020,6
HCON_00156030,6
HCON_00126720,7
HCON_00043610,7
HCON_00034120,8
HCON_00066950,5
HCON_00076710,7
HCON_00111040,2
HCON_00004960,7
HCON_00057640,8
HCON_00054500,1
HCON_00068380,7
HCON_00189600,6
HCON_00104090,2
HCON_00132390,1
HCON_00185060,6
HCON_00044870,6
HCON_00062010,7
HCON_00017980,7
HCON_00059970,7
HCON_00081640,4
HCON_00015980,7
HCON_00068560,7
HCON_00169560,6
HCON_00132670,6
HCON_00032425,7
HCON_00031210,7
HCON_00054070,6
HCON_00080030,8
HCON_00027090,7
HCON_00013860,4
HCON_00193660,8
HCON_00129050,8
HCON_00000740,2
HCON_00133350,4
HCON_00181940,7
HCON_00166770,7
HCON_00034640,6
HCON_00071480,6
HCON_00008020,2
HCON_00103350,6
HCON_00061470,6
HCON_00105580,1
HCON_00011970,2
HCON_00010160,2
HCON_00149450,7
HCON_00152460,6
HCON_00030090,7
HCON_00137770,6
HCON_00090200,7
HCON_00094400,6
HCON_00011750,7
HCON_00078890,7
HCON_00089680,1
HCON_00003940,6
HCON_00086920,6
HCON_00018810,6
HCON_00016720,7
HCON_00123830,4
HCON_00056900,6
HCON_00051790,6
HCON_00070760,6
HCON_00076400,2
HCON_00021790,6
HCON_00093830,6
HCON_00163820,8
HCON_00081420,7
HCON_00025940,2
HCON_00122420,3
HCON_00046980,6
HCON_00020070,6
HCON_00072440,8
HCON_00041130,7
HCON_00194110,7
HCON_00035610,7
HCON_00030860,8
HCON_00094870,7
HCON_00095290,6
HCON_00142350,7
HCON_00048760,2
HCON_00060340,8
HCON_00025620,2
HCON_00045390,6
HCON_00023930,5
HCON_00016500,4
HCON_00013630,2
HCON_00146550,6
HCON_00039160,7
HCON_00016200,7
HCON_00074450,8
HCON_00185040,6
HCON_00065250,2
HCON_00020880,2
HCON_00102362,0
HCON_00017050,8
HCON_00147840,1
HCON_00026550,7
HCON_00077030,0
HCON_00069840,8
HCON_00085320,1
HCON_00011160,6
HCON_00032700,4
HCON_00033450,7
HCON_00139960,7
HCON_00009410,7
HCON_00133500,7
HCON_00002800,6
HCON_00001310,6
HCON_00011380,2
HCON_00176280,7
HCON_00042370,7
HCON_00148430,1
HCON_00015450,7
HCON_00133690,7
HCON_00023200,1
HCON_00102350,1
HCON_00015570,7
HCON_00000810,2
HCON_00010490,7
HCON_00166240,6
HCON_00021470,2
HCON_00013990,2
HCON_00039810,8
HCON_00135090,8
HCON_00076500,6
HCON_00044700,7
HCON_00079560,2
HCON_00020330,7
HCON_00042250,7
HCON_00177100,2
HCON_00035615,7
HCON_00101290,5
HCON_00111930,2
HCON_00125420,7
HCON_00151650,4
HCON_00000260,4
HCON_00165270,6
HCON_00111490,8
HCON_00015530,7
HCON_00080420,1
HCON_00189830,8
HCON_00080180,2
HCON_00013550,7
HCON_00010760,8
HCON_00115315,1
HCON_00021300,5
HCON_00104180,2
HCON_00024670,8
HCON_00051900,1
HCON_00140430,7
HCON_00147940,1
HCON_00130700,7
HCON_00122760,7
HCON_00166340,6
HCON_00138900,6
HCON_00069750,1
HCON_00003580,6
HCON_00025370,8
HCON_00007110,3
HCON_00130610,7
HCON_00191740,8
HCON_00134620,8
HCON_00095840,3
HCON_00023330,7
HCON_00114600,7
HCON_00038880,6
HCON_00076190,2
HCON_00096685,3
HCON_00084950,7
HCON_00123600,0
HCON_00092190,6
HCON_00022270,7
HCON_00080250,7
HCON_00108330,2
HCON_00087770,1
HCON_00002080,7
HCON_00076960,6
HCON_00085640,7
HCON_00053890,1
HCON_00048820,2
HCON_00087480,1
HCON_00091430,2
HCON_00138100,6
HCON_00161030,0
HCON_00074020,8
HCON_00000790,7
HCON_00061690,7
HCON_00117970,7
HCON_00029750,6
HCON_00094980,7
HCON_00085340,5
HCON_00122790,7
HCON_00028410,4
HCON_00006890,7
HCON_00099005,6
HCON_00054540,2
HCON_00065030,7
HCON_00079860,7
HCON_00113770,7
HCON_00108920,1
HCON_00165610,6
HCON_00043990,7
HCON_00129610,8
HCON_00134450,6
HCON_00193320,6
HCON_00054750,6
HCON_00133646,6
HCON_00118110,7
HCON_00085870,1
HCON_00158930,7
HCON_00121770,7
HCON_00075830,6
HCON_00130800,3
HCON_00093620,7
HCON_00189860,2
HCON_00106680,8
HCON_00070970,8
HCON_00070900,8
HCON_00080490,8
HCON_00007465,1
HCON_00042810,6
HCON_00051220,7
HCON_00191430,3
HCON_00010880,8
HCON_00029930,8
HCON_00150400,7
HCON_00054790,8
HCON_00082430,6
HCON_00108240,8
HCON_00091500,7
HCON_00091050,8
HCON_00059660,2
HCON_00005740,7
HCON_00116560,7
HCON_00111690,6
HCON_00079500,6
HCON_00126650,1
HCON_00158600,8
HCON_00121060,7
HCON_00077170,7
HCON_00046820,7
HCON_00030520,2
HCON_00058680,6
HCON_00021110,6
HCON_00087060,7
HCON_00086820,2
HCON_00114750,4
HCON_00122830,7
HCON_00037020,7
HCON_00074690,6
HCON_00092870,3
HCON_00000020,4
HCON_00074170,7
HCON_00048810,6
HCON_00111430,3
HCON_00096180,6
HCON_00110040,6
HCON_00005705,6
HCON_00151060,7
HCON_00096070,7
HCON_00123630,2
HCON_00008320,1
HCON_00059810,6
HCON_00096430,2
HCON_00088900,4
HCON_00101500,1
HCON_00073070,7
HCON_00129040,8
HCON_00060840,7
HCON_00165090,7
HCON_00084760,7
HCON_00131120,7
HCON_00129930,1
HCON_00111420,1
HCON_00041070,7
HCON_00068190,2
HCON_00130630,7
HCON_00122440,1
HCON_00102650,0
HCON_00080700,1
HCON_00082990,7
HCON_00038170,7
HCON_00174390,0
HCON_00065510,6
HCON_00002850,4
HCON_00031010,4
HCON_00130100,1
HCON_00003590,6
HCON_00163120,6
HCON_00128000,2
HCON_00056710,4
HCON_00114320,7
HCON_00045360,6
HCON_00066220,2
HCON_00049425,7
HCON_00148880,7
HCON_00098150,4
HCON_00070660,7
HCON_00004410,7
HCON_00023940,6
HCON_00079880,1
HCON_00132420,8
HCON_00071600,6
HCON_00030000,5
HCON_00072750,6
HCON_00114270,7
HCON_00009650,4
HCON_00133980,0
HCON_00122750,1
HCON_00051170,1
HCON_00104930,7
HCON_00133910,8
HCON_00099920,2
HCON_00056600,6
HCON_00034420,7
HCON_00060540,7
HCON_00093810,5
HCON_00120970,8
HCON_00091420,0
HCON_00005000,6
HCON_00064290,8
HCON_00131130,1
HCON_00013870,7
HCON_00060940,2
HCON_00105170,7
HCON_00115190,1
HCON_00055230,1
HCON_00131890,1
HCON_00040700,6
HCON_00065830,1
HCON_00002220,8
HCON_00133995,2
HCON_00166245,6
HCON_00148900,3
HCON_00149110,1
HCON_00078130,2
HCON_00059900,2
HCON_00076630,8
HCON_00068410,2
HCON_00074790,7
HCON_00068320,7
HCON_00020340,7
HCON_00135810,3
HCON_00032880,8
HCON_00012090,6
HCON_00147610,7
HCON_00104070,2
HCON_00062700,2
HCON_00028140,2
HCON_00002880,1
HCON_00049950,2
HCON_00091520,3
HCON_00159120,8
HCON_00047105,7
HCON_00026530,1
HCON_00162810,7
HCON_00157010,2
HCON_00076430,0
HCON_00034990,8
HCON_00130210,7
HCON_00071300,6
HCON_00164980,7
HCON_00142430,7
HCON_00014000,8
HCON_00105230,6
HCON_00147690,2
HCON_00122010,7
HCON_00036830,1
HCON_00023370,8
HCON_00028420,5
HCON_00086980,1
HCON_00083120,3
HCON_00094150,4
HCON_00023550,6
HCON_00105450,8
HCON_00058670,2
HCON_00023350,8
HCON_00011820,1
HCON_00101255,8
HCON_00108280,8
HCON_00033430,7
HCON_00046240,7
HCON_00192920,8
HCON_00035650,7
HCON_00149100,4
HCON_00023670,2
HCON_00004970,7
HCON_00082600,7
HCON_00025980,7
HCON_00009660,1
HCON_00057840,2
HCON_00108460,7
HCON_00066785,7
HCON_00012060,7
HCON_00067850,1
HCON_00077570,1
HCON_00025960,7
HCON_00031510,1
HCON_00057340,8
HCON_00036770,8
HCON_00002500,3
HCON_00001530,2
HCON_00194190,7
HCON_00008100,4
HCON_00163970,8
HCON_00163620,1
HCON_00091540,8
HCON_00077780,1
HCON_00071310,2
HCON_00160600,1
HCON_00021510,8
HCON_00079700,8
HCON_00131540,7
HCON_00018750,7
HCON_00035290,7
HCON_00037200,2
HCON_00092760,1
HCON_00032660,6
HCON_00030100,3
HCON_00158840,6
HCON_00138184,5
HCON_00026430,6
HCON_00165845,2
HCON_00031220,5
HCON_00094900,3
HCON_00008040,8
HCON_00089330,1
HCON_00012530,7
HCON_00034430,3
HCON_00082200,1
HCON_00021100,7
HCON_00129240,1
HCON_00154730,8
HCON_00044730,1
HCON_00159950,1
HCON_00065810,7
HCON_00170085,8
HCON_00021830,2
HCON_00009400,7
HCON_00121500,8
HCON_00027690,0
HCON_00062390,8
HCON_00003860,5
HCON_00095300,6
HCON_00077130,5
HCON_00104750,1
HCON_00082140,2
HCON_00040130,7
HCON_00097070,8
HCON_00079810,5
HCON_00051550,6
HCON_00110490,8
HCON_00093610,1
HCON_00063150,2
HCON_00023030,8
HCON_00175990,1
HCON_00079600,1
HCON_00074550,5
HCON_00160650,8
HCON_00100410,7
HCON_00088790,1
HCON_00083250,3
HCON_00058050,1
HCON_00110310,1
HCON_00028750,2
HCON_00063990,2
HCON_00057250,7
HCON_00081890,2
HCON_00127930,8
HCON_00039790,2
HCON_00194040,3
HCON_00029290,8
HCON_00090470,1
HCON_00051630,7
HCON_00023790,1
HCON_00032150,1
HCON_00073530,0
HCON_00037480,2
HCON_00079570,8
HCON_00114400,7
HCON_00086930,3
HCON_00078590,1
HCON_00001330,7
HCON_00066710,6
HCON_00105200,6
HCON_00001560,8
HCON_00004950,1
HCON_00190890,8
HCON_00024320,2
HCON_00161250,2
HCON_00053200,6
HCON_00003080,3
HCON_00051860,1
HCON_00094040,2
HCON_00023170,7
HCON_00080850,7
HCON_00011280,1
HCON_00070060,1
HCON_00065890,2
HCON_00090460,8
HCON_00124750,2
HCON_00010380,2
HCON_00024650,1
HCON_00018960,0
HCON_00007430,7
HCON_00011480,2
HCON_00099160,1
HCON_00010640,2
HCON_00016880,7
HCON_00017920,7
HCON_00069390,2
HCON_00074030,8
HCON_00022340,1
HCON_00111260,0
HCON_00094130,6
HCON_00032220,1
HCON_00186600,6
HCON_00081490,6
HCON_00010750,8
HCON_00098210,4
HCON_00008850,2
HCON_00055210,7
HCON_00032360,8
HCON_00083180,3
HCON_00074500,2
HCON_00036790,7
HCON_00122540,1
HCON_00073490,1
HCON_00145980,7
HCON_00065525,8
HCON_00094360,4
HCON_00159040,0
HCON_00122780,7
HCON_00096000,3
HCON_00106670,6
HCON_00129220,1
HCON_00070590,1
HCON_00124440,3
HCON_00059930,7
HCON_00085390,2
HCON_00123140,8
HCON_00049140,1
HCON_00035640,7
HCON_00004360,1
HCON_00001700,5
HCON_00111290,1
HCON_00016970,2
HCON_00129550,5
HCON_00122700,1
HCON_00049850,8
HCON_00065520,1
HCON_00022940,2
HCON_00019380,7
HCON_00155910,7
HCON_00023240,1
HCON_00124470,8
HCON_00080430,6
HCON_00078620,1
HCON_00151790,7
HCON_00077870,1
HCON_00068780,2
HCON_00192900,2
HCON_00013770,2
HCON_00157570,1
HCON_00071280,6
HCON_00019820,8
HCON_00069450,1
HCON_00090440,2
HCON_00124280,5
HCON_00036600,1
HCON_00190430,2
HCON_00071000,1
HCON_00006820,2
HCON_00037940,7
HCON_00056540,6
HCON_00067870,2
HCON_00024810,1
HCON_00078230,8
HCON_00032140,1
HCON_00144230,3
HCON_00017940,8
HCON_00045210,8
HCON_00020980,0
HCON_00011370,6
HCON_00096060,7
HCON_00096190,1
HCON_00098240,7
HCON_00007440,2
HCON_00119730,6
HCON_00010620,3
HCON_00058930,8
HCON_00163440,2
HCON_00010255,6
HCON_00080110,7
HCON_00194100,1
HCON_00151040,1
HCON_00030060,6
HCON_00094170,3
HCON_00158940,1
HCON_00134020,8
HCON_00048060,7
HCON_00159445,8
HCON_00059680,1
HCON_00154410,1
HCON_00169480,2
HCON_00005710,1
HCON_00091450,0
HCON_00065675,7
HCON_00010790,4
HCON_00048420,7
HCON_00018070,0
HCON_00057350,1
HCON_00121640,1
HCON_00071940,5
HCON_00001420,8
HCON_00164700,7
HCON_00038460,4
HCON_00033130,1
HCON_00069050,6
HCON_00134830,7
HCON_00135040,6
HCON_00027200,1
HCON_00124270,1
HCON_00053490,7
HCON_00036800,5
HCON_00134700,1
HCON_00037920,3
HCON_00009910,1
HCON_00009200,8
HCON_00061050,1
HCON_00160990,2
HCON_00034660,6
HCON_00077490,7
HCON_00035950,7
HCON_00067560,2
HCON_00136880,7
HCON_00128620,3
HCON_00068160,8
HCON_00140620,3
HCON_00165075,1
HCON_00084750,4
HCON_00058350,5
HCON_00146980,8
HCON_00023740,2
HCON_00113600,7
HCON_00134650,6
HCON_00152070,1
HCON_00075310,7
HCON_00147710,1
HCON_00168030,7
HCON_00062230,8
HCON_00011950,2
HCON_00068310,4
HCON_00089830,8
HCON_00041660,1
HCON_00094430,8
HCON_00072100,1
HCON_00125750,7
HCON_00076030,8
HCON_00095920,1
HCON_00051640,1
HCON_00080290,2
HCON_00068800,8
HCON_00041870,1
HCON_00021070,1
HCON_00026180,1
HCON_00161790,1
HCON_00081260,8
HCON_00035280,6
HCON_00082610,3
HCON_00034220,7
HCON_00017590,8
HCON_00158610,1
HCON_00006880,7
HCON_00136370,1
HCON_00028860,2
HCON_00166570,4
HCON_00124160,0
HCON_00169150,6
HCON_00071180,1
HCON_00029640,5
HCON_00194280,7
HCON_00030970,7
HCON_00110730,1
HCON_00011790,7
HCON_00039920,0
HCON_00065690,7
HCON_00014990,1
HCON_00069040,1
HCON_00009530,7
HCON_00105440,8
HCON_00051540,8
HCON_00164870,1
HCON_00141410,7
HCON_00107450,7
HCON_00035680,1
HCON_00068980,1
HCON_00077280,0
HCON_00001760,6
HCON_00065770,7
HCON_00110920,7
HCON_00000070,4
HCON_00030490,4
HCON_00058020,1
HCON_00076410,7
HCON_00149900,6
HCON_00119120,2
HCON_00060020,2
HCON_00180690,7
HCON_00158560,3
HCON_00149510,1
HCON_00101070,5
HCON_00107800,3
HCON_00078100,2
HCON_00132650,7
HCON_00104130,8
HCON_00125430,8
HCON_00097670,6
HCON_00083110,2
HCON_00138410,1
HCON_00118200,7
HCON_00114190,5
HCON_00078690,6
HCON_00125120,1
HCON_00099070,2
HCON_00076920,7
HCON_00044420,5
HCON_00149940,4
HCON_00022820,7
HCON_00059100,2
HCON_00081540,2
HCON_00015130,1
HCON_00100880,8
HCON_00090190,1
HCON_00069010,1
HCON_00023810,6
HCON_00170580,8
HCON_00013760,8
HCON_00095090,1
HCON_00105150,1
HCON_00049720,8
HCON_00147120,7
HCON_00137000,1
HCON_00103880,2
HCON_00046760,2
HCON_00009070,1
HCON_00130710,0
HCON_00067075,1
HCON_00085980,3
HCON_00039980,7
HCON_00064230,6
HCON_00056670,1
HCON_00142460,1
HCON_00026750,8
HCON_00052710,3
HCON_00129910,1
HCON_00111020,8
HCON_00146620,1
HCON_00030820,0
HCON_00097100,7
HCON_00010450,8
HCON_00009350,2
HCON_00194000,8
HCON_00079830,2
HCON_00072530,2
HCON_00159170,2
HCON_00068140,4
HCON_00096050,2
HCON_00106510,7
HCON_00052350,2
HCON_00188110,1
HCON_00001320,1
HCON_00166680,7
HCON_00012520,1
HCON_00022090,7
HCON_00130815,3
HCON_00191850,8
HCON_00126410,2
HCON_00152450,7
HCON_00075770,1
HCON_00066190,8
HCON_00026830,1
HCON_00135290,8
HCON_00034770,2
HCON_00013140,0
HCON_00134860,1
HCON_00103960,0
HCON_00040770,8
HCON_00020310,0
HCON_00023730,7
HCON_00102560,1
HCON_00019620,3
HCON_00010440,1
HCON_00123440,5
HCON_00192010,8
HCON_00046270,6
HCON_00038310,3
HCON_00180130,5
HCON_00036820,1
HCON_00074780,1
HCON_00165690,2
HCON_00124240,1
HCON_00111320,1
HCON_00182600,7
HCON_00004320,7
HCON_00082160,1
HCON_00081320,1
HCON_00091035,1
HCON_00088220,2
HCON_00094780,3
HCON_00094830,0
HCON_00083800,1
HCON_00034310,6
HCON_00070870,7
HCON_00119035,5
HCON_00024030,0
HCON_00135440,2
HCON_00036350,6
HCON_00022860,2
HCON_00160980,6
HCON_00155410,0
HCON_00036810,1
HCON_00094350,1
HCON_00042190,1
HCON_00064130,3
HCON_00188860,2
HCON_00080500,1
HCON_00071240,7
HCON_00068170,2
HCON_00055840,2
HCON_00176775,7
HCON_00072870,0
HCON_00144840,4
HCON_00113920,2
HCON_00083750,7
HCON_00118380,1
HCON_00135150,7
HCON_00119170,8
HCON_00080550,1
HCON_00002930,2
HCON_00049300,3
HCON_00138170,2
HCON_00053500,8
HCON_00092060,0
HCON_00163200,3
HCON_00083310,8
HCON_00141140,6
HCON_00132210,2
HCON_00021480,8
HCON_00093600,2
HCON_00154670,8
HCON_00123900,3
HCON_00070710,5
HCON_00159443,8
HCON_00153680,7
HCON_00091900,2
HCON_00004300,7
HCON_00106870,8
HCON_00006630,5
HCON_00069700,3
HCON_00024200,2
HCON_00162730,3
HCON_00142820,1
HCON_00154335,7
HCON_00097840,1
HCON_00091740,1
HCON_00008370,3
HCON_00059120,2
HCON_00099790,7
HCON_00191550,1
HCON_00158880,3
HCON_00163645,8
HCON_00076070,3
HCON_00013250,3
HCON_00080300,8
HCON_00058580,8
HCON_00158830,7
HCON_00062970,4
HCON_00009840,7
HCON_00194290,2
HCON_00077300,2
HCON_00119370,1
HCON_00068260,7
HCON_00092610,8
HCON_00019630,8
HCON_00068250,0
HCON_00119445,7
HCON_00072640,2
HCON_00112190,8
HCON_00028080,1
HCON_00011130,2
HCON_00152730,1
HCON_00158350,8
HCON_00122840,6
HCON_00089930,3
HCON_00101300,2
HCON_00087510,2
HCON_00091730,8
HCON_00111680,7
HCON_00126990,5
HCON_00099350,0
HCON_00032080,7
HCON_00085930,2
HCON_00027110,1
HCON_00044860,7
HCON_00039120,2
HCON_00026970,4
HCON_00158330,4
HCON_00083260,2
HCON_00142160,7
HCON_00085280,2
HCON_00030850,0
HCON_00019010,1
HCON_00002168,5
HCON_00138182,6
HCON_00079060,5
HCON_00143650,7
HCON_00073800,2
HCON_00066980,8
HCON_00061150,6
HCON_00134950,8
HCON_00091675,2
HCON_00009670,1
HCON_00176810,7
HCON_00036970,7
HCON_00081090,4
HCON_00182520,1
HCON_00065570,7
HCON_00120030,5
HCON_00091650,1
HCON_00149440,4
HCON_00027320,1
HCON_00074950,8
HCON_00013030,3
HCON_00011960,8
HCON_00177460,5
HCON_00023910,0
HCON_00044430,8
HCON_00096890,2
HCON_00080230,1
HCON_00193130,3
HCON_00022370,7
HCON_00059030,5
HCON_00094920,2
HCON_00037910,1
HCON_00123020,8
HCON_00020910,1
HCON_00113550,2
HCON_00101068,7
HCON_00160840,0
HCON_00070120,6
HCON_00106420,6
HCON_00093100,2
HCON_00095990,8
HCON_00062960,5
HCON_00081470,2
HCON_00029960,1
HCON_00000940,6
HCON_00076600,8
HCON_00102910,2
HCON_00089420,7
HCON_00091680,8
HCON_00189270,1
HCON_00003930,4
HCON_00099710,1
HCON_00105530,2
HCON_00077860,3
HCON_00138870,8
HCON_00009610,2
HCON_00031690,4
HCON_00186180,7
HCON_00083230,0
HCON_00058240,1
HCON_00008000,4
HCON_00127500,7
HCON_00159060,1
HCON_00122410,5
HCON_00155030,7
HCON_00019260,1
HCON_00061920,5
HCON_00106430,3
HCON_00186170,1
HCON_00134610,8
HCON_00137780,8
HCON_00014710,5
HCON_00095995,2
HCON_00001190,1
HCON_00000510,2
HCON_00158380,8
HCON_00001865,2
HCON_00079680,7
HCON_00085710,3
HCON_00027370,1
HCON_00147510,3
HCON_00146740,1
HCON_00168240,8
HCON_00097515,2
HCON_00017570,7
HCON_00027430,2
HCON_00031170,1
HCON_00035660,7
HCON_00121980,5
HCON_00017110,7
HCON_00074710,3
HCON_00019610,1
HCON_00070890,4
HCON_00159370,3
HCON_00132190,7
HCON_00147570,7
HCON_00150340,5
HCON_00044840,1
HCON_00059070,5
HCON_00119910,1
HCON_00051530,2
HCON_00084130,8
HCON_00010565,7
HCON_00017990,1
HCON_00096580,7
HCON_00077470,8
HCON_00162720,7
HCON_00004550,2
HCON_00004370,8
HCON_00080470,2
HCON_00073130,8
HCON_00104430,6
HCON_00102840,7
HCON_00060510,8
HCON_00062210,5
HCON_00065020,1
HCON_00000730,2
HCON_00070990,0
HCON_00099190,7
HCON_00037000,3
HCON_00057240,1
HCON_00154420,1
HCON_00101210,8
HCON_00132890,3
HCON_00060710,7
HCON_00036020,5
HCON_00038770,3
HCON_00115020,2
HCON_00118960,1
HCON_00182650,1
HCON_00136920,8
HCON_00155870,3
HCON_00072290,2
HCON_00119380,7
HCON_00047315,8
HCON_00128760,8
HCON_00054390,0
HCON_00084470,4
HCON_00060260,1
HCON_00131920,1
HCON_00089690,1
HCON_00140990,1
HCON_00003400,1
HCON_00024720,8
HCON_00191830,7
HCON_00030040,3
HCON_00194150,1
HCON_00106750,0
HCON_00022890,7
HCON_00083340,7
HCON_00153950,1
HCON_00102360,1
HCON_00024050,1
